nom_schema;nom_table;nom_variable_actuel;type_actuel;type_final;new_nom_variable
intermediate;int_whoscored_team_season;dec_ws_home_xg_diff_against;DOUBLE;DOUBLE;dec_ws_home_xg_diff_against
intermediate;int_whoscored_team_season;dec_ws_home_shots_against;DOUBLE;INTEGER;int_ws_home_shots_against
intermediate;int_whoscored_team_season;dec_ws_home_xg_per_shot_against;DOUBLE;DOUBLE;dec_ws_home_xg_per_shot_against
intermediate;int_whoscored_team_season;dec_ws_home_xg_against_rating;DOUBLE;DOUBLE;dec_ws_home_xg_against_rating
intermediate;int_whoscored_team_season;dec_ws_home_xg_for;DOUBLE;DOUBLE;dec_ws_home_xg_for
intermediate;int_whoscored_team_season;dec_ws_home_goals_for;DOUBLE;INTEGER;int_ws_home_goals_for
intermediate;int_whoscored_team_season;dec_ws_home_xg_diff_for;DOUBLE;DOUBLE;dec_ws_home_xg_diff_for
intermediate;int_whoscored_team_season;dec_ws_home_shots_for;DOUBLE;INTEGER;int_ws_home_shots_for
intermediate;int_whoscored_team_season;dec_ws_home_xg_per_shot_for;DOUBLE;DOUBLE;dec_ws_home_xg_per_shot_for
intermediate;int_whoscored_team_season;dec_ws_home_xg_for_rating;DOUBLE;DOUBLE;dec_ws_home_xg_for_rating
intermediate;int_whoscored_team_season;str_source;VARCHAR;VARCHAR;str_source
intermediate;int_whoscored_team_season;dt_scraped_at;TIMESTAMP;TIMESTAMP;dt_scraped_at
intermediate;int_whoscored_team_season;str_comp_category;VARCHAR;VARCHAR;str_comp_category
intermediate;int_whoscored_team_season;str_raw_team;VARCHAR;VARCHAR;str_raw_team
intermediate;int_xt_actions;match_id;VARCHAR;VARCHAR;str_match_id
intermediate;int_xt_actions;row_num;INTEGER;INTEGER;int_row_num
intermediate;int_xt_actions;season;VARCHAR;VARCHAR;str_season
intermediate;int_xt_actions;league_source;VARCHAR;VARCHAR;str_league_source
intermediate;int_xt_actions;team_id;BIGINT;VARCHAR;str_team_id
intermediate;int_xt_actions;player_id;INTEGER;VARCHAR;str_player_id
intermediate;int_xt_actions;action_kind;VARCHAR;VARCHAR;str_action_kind
intermediate;int_xt_actions;is_shot;BOOLEAN;BOOLEAN;bool_is_shot
intermediate;int_xt_actions;is_goal;BOOLEAN;BOOLEAN;bool_is_goal
intermediate;int_xt_actions;col_from;INTEGER;INTEGER;int_col_from
intermediate;int_xt_actions;row_from;INTEGER;INTEGER;int_row_from
intermediate;int_xt_actions;col_to;INTEGER;INTEGER;int_col_to
intermediate;int_xt_actions;row_to;INTEGER;INTEGER;int_row_to
intermediate;int_xt_contributions;match_id;VARCHAR;VARCHAR;str_match_id
intermediate;int_xt_contributions;row_num;INTEGER;INTEGER;int_row_num
intermediate;int_xt_contributions;season;VARCHAR;VARCHAR;str_season
intermediate;int_xt_contributions;league_source;VARCHAR;VARCHAR;str_league_source
intermediate;int_xt_contributions;team_id;BIGINT;VARCHAR;str_team_id
intermediate;int_xt_contributions;player_id;INTEGER;VARCHAR;str_player_id
intermediate;int_xt_contributions;col_from;INTEGER;INTEGER;int_col_from
intermediate;int_xt_contributions;row_from;INTEGER;INTEGER;int_row_from
intermediate;int_xt_contributions;col_to;INTEGER;INTEGER;int_col_to
intermediate;int_xt_contributions;row_to;INTEGER;INTEGER;int_row_to
intermediate;int_xt_contributions;xt_from;DOUBLE;DOUBLE;dec_xt_from
intermediate;int_xt_contributions;xt_to;DOUBLE;DOUBLE;dec_xt_to
intermediate;int_xt_contributions;xt_added;DOUBLE;DOUBLE;dec_xt_added
gold;joueur_match;str_match_id;VARCHAR;VARCHAR;str_match_id
gold;joueur_match;str_team_id;VARCHAR;VARCHAR;str_team_id
gold;joueur_match;str_opponent_id;VARCHAR;VARCHAR;str_opponent_id
gold;joueur_match;str_player_id;VARCHAR;VARCHAR;str_player_id
gold;joueur_match;int_is_home;INTEGER;INTEGER;int_is_home
gold;joueur_match;dec_scorer_xg_per90_lag;DOUBLE;DOUBLE;dec_scorer_xg_per90_lag
gold;joueur_match;dec_scorer_shots_per90_lag;DOUBLE;DOUBLE;dec_scorer_shots_per90_lag
gold;joueur_match;dec_scorer_team_shot_share_lag;DOUBLE;DOUBLE;dec_scorer_team_shot_share_lag
gold;joueur_match;int_scorer_penalty_taker_lag;HUGEINT;BIGINT;int_scorer_penalty_taker_lag
gold;joueur_match;int_scorer_freekick_taker_lag;HUGEINT;BIGINT;int_scorer_freekick_taker_lag
gold;joueur_match;dec_off_xg_per_shot_lag;DOUBLE;DOUBLE;dec_off_xg_per_shot_lag
gold;joueur_match;dec_scorer_context_vs_opponent_style;DOUBLE;DOUBLE;dec_scorer_context_vs_opponent_style
gold;joueur_saison;match_id;VARCHAR;VARCHAR;str_match_id
gold;joueur_saison;team_id;BIGINT;VARCHAR;str_team_id
gold;joueur_saison;player_id;INTEGER;VARCHAR;str_player_id
gold;joueur_saison;date;DATE;DATE;dt_date
gold;joueur_saison;season;VARCHAR;VARCHAR;str_season
gold;joueur_saison;league_source;VARCHAR;VARCHAR;str_league_source
gold;joueur_saison;n_apps_lag;BIGINT;BIGINT;int_n_apps_lag
gold;joueur_saison;minutes_lag;HUGEINT;BIGINT;int_minutes_lag
gold;joueur_saison;scorer_xg_per90_lag;DOUBLE;DOUBLE;dec_scorer_xg_per90_lag
gold;joueur_saison;scorer_shots_per90_lag;DOUBLE;DOUBLE;dec_scorer_shots_per90_lag
gold;joueur_saison;off_chances_created_per90_lag;DOUBLE;DOUBLE;dec_off_chances_created_per90_lag
gold;joueur_saison;off_key_passes_per90_lag;DOUBLE;DOUBLE;dec_off_key_passes_per90_lag
gold;joueur_saison;off_xg_per_shot_lag;DOUBLE;DOUBLE;dec_off_xg_per_shot_lag
gold;joueur_saison;def_aerial_win_rate_lag;DOUBLE;DOUBLE;dec_def_aerial_win_rate_lag
gold;joueur_saison;def_actions_per90_lag;DOUBLE;DOUBLE;dec_def_actions_per90_lag
gold;joueur_saison;def_errors_per90_lag;DOUBLE;DOUBLE;dec_def_errors_per90_lag
gold;joueur_saison;player_card_propensity_lag;DOUBLE;DOUBLE;dec_player_card_propensity_lag
gold;joueur_saison;off_xgchain_per90_lag;DOUBLE;DOUBLE;dec_off_xgchain_per90_lag
gold;joueur_saison;off_xgbuildup_per90_lag;DOUBLE;DOUBLE;dec_off_xgbuildup_per90_lag
gold;joueur_saison;scorer_team_shot_share_lag;DOUBLE;DOUBLE;dec_scorer_team_shot_share_lag
gold;joueur_saison;scorer_penalty_taker_lag;HUGEINT;BIGINT;int_scorer_penalty_taker_lag
gold;joueur_saison;scorer_freekick_taker_lag;HUGEINT;BIGINT;int_scorer_freekick_taker_lag
gold;joueur_saison;def_threat_conceded_per90_lag;DOUBLE;DOUBLE;dec_def_threat_conceded_per90_lag
gold;joueur_saison;scorer_xgot_overperformance_lag;DOUBLE;DOUBLE;dec_scorer_xgot_overperformance_lag
gold;joueur_saison;profile_confidence_flag;VARCHAR;VARCHAR;str_profile_confidence_flag
gold;joueur_zone_saison;player_id;INTEGER;VARCHAR;str_player_id
gold;joueur_zone_saison;zone_5x5;VARCHAR;VARCHAR;str_zone_5x5
gold;joueur_zone_saison;season;VARCHAR;VARCHAR;str_season
gold;joueur_zone_saison;off_touch_share_by_zone_lag;DOUBLE;DOUBLE;dec_off_touch_share_by_zone_lag
gold;joueur_zone_saison;off_shot_volume_by_zone_lag;DOUBLE;DOUBLE;dec_off_shot_volume_by_zone_lag
gold;joueur_zone_saison;off_danger_by_zone_lag;DOUBLE;DOUBLE;dec_off_danger_by_zone_lag
gold;joueur_zone_saison;off_progressive_actions_by_zone_lag;DOUBLE;DOUBLE;dec_off_progressive_actions_by_zone_lag
gold;joueur_zone_saison;off_cross_volume_by_zone_lag;DOUBLE;DOUBLE;dec_off_cross_volume_by_zone_lag
gold;joueur_zone_saison;def_duel_win_rate_by_zone_lag;DOUBLE;DOUBLE;dec_def_duel_win_rate_by_zone_lag
gold;joueur_zone_saison;def_actions_by_zone_lag;DOUBLE;DOUBLE;dec_def_actions_by_zone_lag
gold;joueur_zone_saison;n_duels_prev;BIGINT;BIGINT;int_n_duels_prev
gold;joueur_zone_saison;n_matches_prev;BIGINT;BIGINT;int_n_matches_prev
gold;joueur_zone_saison;profile_confidence_flag;VARCHAR;VARCHAR;str_profile_confidence_flag
marts;mart_1n2;str_match_id;VARCHAR;VARCHAR;str_match_id
marts;mart_1n2;str_team_id;VARCHAR;VARCHAR;str_team_id
marts;mart_1n2;str_result_1n2;VARCHAR;VARCHAR;str_result_1n2
marts;mart_1n2;opponent_id;BIGINT;VARCHAR;str_opponent_id
marts;mart_1n2;date;DATE;DATE;dt_date
marts;mart_1n2;season;VARCHAR;VARCHAR;str_season
marts;mart_1n2;dec_odds_pinnacle_team;DOUBLE;DOUBLE;dec_odds_pinnacle_team
marts;mart_1n2;dec_odds_pinnacle_draw;DOUBLE;DOUBLE;dec_odds_pinnacle_draw
marts;mart_1n2;dec_odds_pinnacle_opp;DOUBLE;DOUBLE;dec_odds_pinnacle_opp
marts;mart_1n2;dec_odds_avg_team;DOUBLE;DOUBLE;dec_odds_avg_team
marts;mart_1n2;dec_odds_avg_draw;DOUBLE;DOUBLE;dec_odds_avg_draw
marts;mart_1n2;dec_odds_avg_opp;DOUBLE;DOUBLE;dec_odds_avg_opp
marts;mart_1n2;dec_pinnacle_prob_team;DOUBLE;DOUBLE;dec_pinnacle_prob_team
marts;mart_1n2;dec_pinnacle_prob_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_draw
marts;mart_1n2;dec_pinnacle_prob_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_opp
marts;mart_1n2;dec_market_prob_team;DOUBLE;DOUBLE;dec_market_prob_team
marts;mart_1n2;dec_market_prob_draw;DOUBLE;DOUBLE;dec_market_prob_draw
marts;mart_1n2;dec_market_prob_opp;DOUBLE;DOUBLE;dec_market_prob_opp
marts;mart_1n2;pinnacle_edge;DOUBLE;DOUBLE;dec_pinnacle_edge
marts;mart_1n2;dec_pinnacle_prob_close_team;DOUBLE;DOUBLE;dec_pinnacle_prob_close_team
marts;mart_1n2;dec_pinnacle_prob_close_draw;DOUBLE;DOUBLE;dec_pinnacle_prob_close_draw
marts;mart_1n2;dec_pinnacle_prob_close_opp;DOUBLE;DOUBLE;dec_pinnacle_prob_close_opp
marts;mart_1n2;dec_market_prob_close_team;DOUBLE;DOUBLE;dec_market_prob_close_team
marts;mart_1n2;dec_market_prob_close_draw;DOUBLE;DOUBLE;dec_market_prob_close_draw
marts;mart_1n2;dec_market_prob_close_opp;DOUBLE;DOUBLE;dec_market_prob_close_opp
marts;mart_1n2;pinnacle_close_edge;DOUBLE;DOUBLE;dec_pinnacle_close_edge
marts;mart_1n2;dec_pinnacle_drift_team;DOUBLE;DOUBLE;dec_pinnacle_drift_team
marts;mart_1n2;dec_pinnacle_drift_draw;DOUBLE;DOUBLE;dec_pinnacle_drift_draw
marts;mart_1n2;dec_pinnacle_drift_opp;DOUBLE;DOUBLE;dec_pinnacle_drift_opp
marts;mart_1n2;dec_pinnacle_prob_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_over25
marts;mart_1n2;dec_pinnacle_prob_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_under25
marts;mart_1n2;dec_pinnacle_prob_close_over25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_over25
marts;mart_1n2;dec_pinnacle_prob_close_under25;DOUBLE;DOUBLE;dec_pinnacle_prob_close_under25
marts;mart_1n2;comp_category;VARCHAR;VARCHAR;str_comp_category
marts;mart_1n2;int_is_home;INTEGER;INTEGER;int_is_home
marts;mart_1n2;int_days_since_last_game;BIGINT;BIGINT;int_days_since_last_game
marts;mart_1n2;dec_avg_gf_rolling_3;DOUBLE;DOUBLE;dec_avg_gf_rolling_3
marts;mart_1n2;dec_avg_ga_rolling_3;DOUBLE;DOUBLE;dec_avg_ga_rolling_3
marts;mart_1n2;dec_avg_np_xg_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_3
marts;mart_1n2;dec_avg_np_xg_conceded_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_3
marts;mart_1n2;dec_avg_np_xg_diff_rolling_3;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_3
marts;mart_1n2;dec_points_rolling_3;DOUBLE;DOUBLE;dec_points_rolling_3
marts;mart_1n2;dec_win_rate_rolling_3;DOUBLE;DOUBLE;dec_win_rate_rolling_3
marts;mart_1n2;dec_draw_rate_rolling_3;DOUBLE;DOUBLE;dec_draw_rate_rolling_3
marts;mart_1n2;dec_loss_rate_rolling_3;DOUBLE;DOUBLE;dec_loss_rate_rolling_3
marts;mart_1n2;dec_clean_sheet_rate_rolling_3;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_3
marts;mart_1n2;dec_failed_to_score_rate_rolling_3;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_3
marts;mart_1n2;dec_shots_rolling_3;DOUBLE;DOUBLE;dec_shots_rolling_3
marts;mart_1n2;dec_shots_ot_rolling_3;DOUBLE;DOUBLE;dec_shots_ot_rolling_3
marts;mart_1n2;dec_ppda_rolling_3;DOUBLE;DOUBLE;dec_ppda_rolling_3
marts;mart_1n2;dec_ppda_allowed_rolling_3;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_3
marts;mart_1n2;dec_field_tilt_rolling_3;DOUBLE;DOUBLE;dec_field_tilt_rolling_3
marts;mart_1n2;dec_counter_attack_dna_rolling_3;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_3
marts;mart_1n2;dec_attack_left_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_3
marts;mart_1n2;dec_attack_center_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_3
marts;mart_1n2;dec_attack_right_pct_rolling_3;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_3
marts;mart_1n2;dec_def_exposed_left_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_3
marts;mart_1n2;dec_def_exposed_center_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_3
marts;mart_1n2;dec_def_exposed_right_pct_rolling_3;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_3
marts;mart_1n2;dec_cross_rate_rolling_3;DOUBLE;DOUBLE;dec_cross_rate_rolling_3
marts;mart_1n2;dec_through_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_3
marts;mart_1n2;dec_long_ball_rate_rolling_3;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_3
marts;mart_1n2;dec_shot_six_yard_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_3
marts;mart_1n2;dec_shot_open_play_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_3
marts;mart_1n2;dec_shot_set_piece_pct_rolling_3;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_3
marts;mart_1n2;dec_set_piece_reliance_rolling_3;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_3
marts;mart_1n2;dec_defensive_line_height_rolling_3;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_3
marts;mart_1n2;dec_yellow_cards_rolling_3;DOUBLE;DOUBLE;dec_yellow_cards_rolling_3
marts;mart_1n2;dec_fouls_committed_rolling_3;DOUBLE;DOUBLE;dec_fouls_committed_rolling_3
marts;mart_1n2;dec_fouls_drawn_rolling_3;DOUBLE;DOUBLE;dec_fouls_drawn_rolling_3
marts;mart_1n2;dec_corners_for_rolling_3;DOUBLE;DOUBLE;dec_corners_for_rolling_3
marts;mart_1n2;dec_corners_against_rolling_3;DOUBLE;DOUBLE;dec_corners_against_rolling_3
marts;mart_1n2;dec_shots_blocked_rolling_3;DOUBLE;DOUBLE;dec_shots_blocked_rolling_3
marts;mart_1n2;dec_avg_gf_rolling_5;DOUBLE;DOUBLE;dec_avg_gf_rolling_5
marts;mart_1n2;dec_avg_ga_rolling_5;DOUBLE;DOUBLE;dec_avg_ga_rolling_5
marts;mart_1n2;dec_avg_np_xg_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_5
marts;mart_1n2;dec_avg_np_xg_conceded_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_5
marts;mart_1n2;dec_avg_np_xg_diff_rolling_5;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_5
marts;mart_1n2;dec_points_rolling_5;DOUBLE;DOUBLE;dec_points_rolling_5
marts;mart_1n2;dec_win_rate_rolling_5;DOUBLE;DOUBLE;dec_win_rate_rolling_5
marts;mart_1n2;dec_draw_rate_rolling_5;DOUBLE;DOUBLE;dec_draw_rate_rolling_5
marts;mart_1n2;dec_loss_rate_rolling_5;DOUBLE;DOUBLE;dec_loss_rate_rolling_5
marts;mart_1n2;dec_clean_sheet_rate_rolling_5;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_5
marts;mart_1n2;dec_failed_to_score_rate_rolling_5;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_5
marts;mart_1n2;dec_shots_rolling_5;DOUBLE;DOUBLE;dec_shots_rolling_5
marts;mart_1n2;dec_shots_ot_rolling_5;DOUBLE;DOUBLE;dec_shots_ot_rolling_5
marts;mart_1n2;dec_ppda_rolling_5;DOUBLE;DOUBLE;dec_ppda_rolling_5
marts;mart_1n2;dec_ppda_allowed_rolling_5;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_5
marts;mart_1n2;dec_field_tilt_rolling_5;DOUBLE;DOUBLE;dec_field_tilt_rolling_5
marts;mart_1n2;dec_counter_attack_dna_rolling_5;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_5
marts;mart_1n2;dec_attack_left_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_5
marts;mart_1n2;dec_attack_center_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_5
marts;mart_1n2;dec_attack_right_pct_rolling_5;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_5
marts;mart_1n2;dec_def_exposed_left_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_5
marts;mart_1n2;dec_def_exposed_center_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_5
marts;mart_1n2;dec_def_exposed_right_pct_rolling_5;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_5
marts;mart_1n2;dec_cross_rate_rolling_5;DOUBLE;DOUBLE;dec_cross_rate_rolling_5
marts;mart_1n2;dec_through_ball_rate_rolling_5;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_5
marts;mart_1n2;dec_long_ball_rate_rolling_5;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_5
marts;mart_1n2;dec_shot_six_yard_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_5
marts;mart_1n2;dec_shot_open_play_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_5
marts;mart_1n2;dec_shot_set_piece_pct_rolling_5;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_5
marts;mart_1n2;dec_set_piece_reliance_rolling_5;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_5
marts;mart_1n2;dec_defensive_line_height_rolling_5;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_5
marts;mart_1n2;dec_yellow_cards_rolling_5;DOUBLE;DOUBLE;dec_yellow_cards_rolling_5
marts;mart_1n2;dec_fouls_committed_rolling_5;DOUBLE;DOUBLE;dec_fouls_committed_rolling_5
marts;mart_1n2;dec_fouls_drawn_rolling_5;DOUBLE;DOUBLE;dec_fouls_drawn_rolling_5
marts;mart_1n2;dec_corners_for_rolling_5;DOUBLE;DOUBLE;dec_corners_for_rolling_5
marts;mart_1n2;dec_corners_against_rolling_5;DOUBLE;DOUBLE;dec_corners_against_rolling_5
marts;mart_1n2;dec_shots_blocked_rolling_5;DOUBLE;DOUBLE;dec_shots_blocked_rolling_5
marts;mart_1n2;dec_avg_gf_rolling_10;DOUBLE;DOUBLE;dec_avg_gf_rolling_10
marts;mart_1n2;dec_avg_ga_rolling_10;DOUBLE;DOUBLE;dec_avg_ga_rolling_10
marts;mart_1n2;dec_avg_np_xg_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_rolling_10
marts;mart_1n2;dec_avg_np_xg_conceded_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_conceded_rolling_10
marts;mart_1n2;dec_avg_np_xg_diff_rolling_10;DOUBLE;DOUBLE;dec_avg_np_xg_diff_rolling_10
marts;mart_1n2;dec_points_rolling_10;DOUBLE;DOUBLE;dec_points_rolling_10
marts;mart_1n2;dec_win_rate_rolling_10;DOUBLE;DOUBLE;dec_win_rate_rolling_10
marts;mart_1n2;dec_draw_rate_rolling_10;DOUBLE;DOUBLE;dec_draw_rate_rolling_10
marts;mart_1n2;dec_loss_rate_rolling_10;DOUBLE;DOUBLE;dec_loss_rate_rolling_10
marts;mart_1n2;dec_clean_sheet_rate_rolling_10;DOUBLE;DOUBLE;dec_clean_sheet_rate_rolling_10
marts;mart_1n2;dec_failed_to_score_rate_rolling_10;DOUBLE;DOUBLE;dec_failed_to_score_rate_rolling_10
marts;mart_1n2;dec_shots_rolling_10;DOUBLE;DOUBLE;dec_shots_rolling_10
marts;mart_1n2;dec_shots_ot_rolling_10;DOUBLE;DOUBLE;dec_shots_ot_rolling_10
marts;mart_1n2;dec_ppda_rolling_10;DOUBLE;DOUBLE;dec_ppda_rolling_10
marts;mart_1n2;dec_ppda_allowed_rolling_10;DOUBLE;DOUBLE;dec_ppda_allowed_rolling_10
marts;mart_1n2;dec_field_tilt_rolling_10;DOUBLE;DOUBLE;dec_field_tilt_rolling_10
marts;mart_1n2;dec_counter_attack_dna_rolling_10;DOUBLE;DOUBLE;dec_counter_attack_dna_rolling_10
marts;mart_1n2;dec_attack_left_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_left_pct_rolling_10
marts;mart_1n2;dec_attack_center_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_center_pct_rolling_10
marts;mart_1n2;dec_attack_right_pct_rolling_10;DOUBLE;DOUBLE;dec_attack_right_pct_rolling_10
marts;mart_1n2;dec_def_exposed_left_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_left_pct_rolling_10
marts;mart_1n2;dec_def_exposed_center_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_center_pct_rolling_10
marts;mart_1n2;dec_def_exposed_right_pct_rolling_10;DOUBLE;DOUBLE;dec_def_exposed_right_pct_rolling_10
marts;mart_1n2;dec_cross_rate_rolling_10;DOUBLE;DOUBLE;dec_cross_rate_rolling_10
marts;mart_1n2;dec_through_ball_rate_rolling_10;DOUBLE;DOUBLE;dec_through_ball_rate_rolling_10
marts;mart_1n2;dec_long_ball_rate_rolling_10;DOUBLE;DOUBLE;dec_long_ball_rate_rolling_10
marts;mart_1n2;dec_shot_six_yard_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_six_yard_pct_rolling_10
marts;mart_1n2;dec_shot_open_play_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_open_play_pct_rolling_10
marts;mart_1n2;dec_shot_set_piece_pct_rolling_10;DOUBLE;DOUBLE;dec_shot_set_piece_pct_rolling_10
marts;mart_1n2;dec_set_piece_reliance_rolling_10;DOUBLE;DOUBLE;dec_set_piece_reliance_rolling_10
marts;mart_1n2;dec_defensive_line_height_rolling_10;DOUBLE;DOUBLE;dec_defensive_line_height_rolling_10
marts;mart_1n2;dec_yellow_cards_rolling_10;DOUBLE;DOUBLE;dec_yellow_cards_rolling_10
marts;mart_1n2;dec_fouls_committed_rolling_10;DOUBLE;DOUBLE;dec_fouls_committed_rolling_10
